"","StudyID","ES_ID","Title","Authors","Year","DOI","Biodiv_ES","Biodiv_ESMetric","Biodiv_measure","Biodiv_sample_size","Biodiv_CI_lower","Biodiv_CI_upper","Taxonomic_group","Management_raw","Management_grouped","Management_raw2","Biodiv_SE","Biodiv_SD","BiodivConfidenceInterval","Scenario_raw","Control.TreatPairedYN","LandSharingSparing","BiodivYieldPairedYN","Control_Reference_state","Comparison","CropType","SustainableTreatYN","Strategy","Biodiv_SE_calc","Biodiv_CI_upper_calc","Biodiv_CI_lower_calc","Biodiv_CI_up","Biodiv_CI_low","Biodiv_SE2","Biodiv_EffSize","Biodiv_SE3","Biodiv_ES_homog","Biodiv_CI_up_homog","Biodiv_CI_low_homog"
"272","FEB23_169","ES289","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-11.02564103,"Percentage change","Richness",359,NA,NA,"all","NitrogenAddition-Overall","no nutrient addition","nutrient addition(nitrogen)",4.87,0.76089230965203,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,-2.99442142912596,-19.056860630874,-0.0505959614255978,-0.183047957026051,4.0975610208541,-0.116821959225824,0.0401583601638789,0.116821959225824,0.0505959614255978,0.183047957026051
"273","FEB23_169","ES290","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-3.333333333,"Percentage change","Richness",3,NA,NA,"all","NitrogenAddition-Boreal","no nutrient addition","nutrient addition(nitrogen)",21.03,0.472061758684477,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,58.0739634218388,-64.7406300878388,0.761925870001296,-0.829728973345762,31.3302534463463,-0.0339015516722331,0.272544983450611,0.0339015516722331,-0.761925870001296,0.829728973345762
"274","FEB23_169","ES291","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-14.50507983,"Percentage change","Richness",252,NA,NA,"all","NitrogenAddition-Temperate","no nutrient addition","nutrient addition(nitrogen)",6.63,0.862655069376938,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,-3.55930105300736,-25.4508586069926,-0.066997195242563,-0.246429254811009,5.58458100866972,-0.156713225026786,0.0543421614476321,0.156713225026786,0.066997195242563,0.246429254811009
"275","FEB23_169","ES292","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-7.487236404,"Percentage change","Richness",100,NA,NA,"all","NitrogenAddition-Subtropical","no nutrient addition","nutrient addition(nitrogen)",7.41,0.608814842198335,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,4.8162620620859,-19.7907348700859,0.0232635117966795,-0.17891064413092,6.27729513575811,-0.0778235661671201,0.0608814842198335,0.0778235661671201,-0.0232635117966795,0.17891064413092
"276","FEB23_169","ES293","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",6.54845044,"Percentage change","Richness",4,NA,NA,"all","NitrogenAddition-Tropical","no nutrient addition","nutrient addition(nitrogen)",18.32,0.397648338771737,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,49.6620685655694,-36.5651676855694,0.531335159606891,-0.404475900768204,21.9967439416171,0.0634296294193433,0.198824169385869,-0.0634296294193433,-0.531335159606891,0.404475900768204
"277","FEB23_169","ES294","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-5.147955263,"Percentage change","Richness",100,NA,NA,"all","NitrogenAddition-Others","no nutrient addition","nutrient addition(nitrogen)",5.85,0.483687355494717,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,4.56533299969939,-14.8612435256994,0.0274590884802993,-0.133162952987835,4.95575931770377,-0.052851932253768,0.0483687355494717,0.052851932253768,-0.0274590884802993,0.133162952987835
"278","FEB23_169","ES295","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-7.097356214,"Percentage change","Richness",94,NA,NA,"all","NitrogenAddition-Urea","no nutrient addition","nutrient addition(nitrogen)",12.48,0.974942128046139,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,13.6369616333379,-27.8316740613379,0.0934486879988209,-0.240684852331505,10.5787335955806,-0.0736180821663422,0.100557602473955,0.0736180821663422,-0.0934486879988209,0.240684852331505
"279","FEB23_169","ES296","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-14.31013973,"Percentage change","Richness",165,NA,NA,"all","NitrogenAddition-NH4NO3","no nutrient addition","nutrient addition(nitrogen)",6.43,0.678825793394623,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,-3.67364704524501,-24.946632414755,-0.0670170860541696,-0.241854281853316,5.42678198201785,-0.154435683953743,0.0528465163427322,0.154435683953743,0.0670170860541696,0.241854281853316
"280","FEB23_169","ES297","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-1.694915254,"Percentage change","Richness",95,NA,NA,"all","PhosAddition-Overall","no nutrient addition","nutrient addition(phosphorus)",4.75,0.384706061111656,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,6.19590755865843,-9.58573806665843,0.0484741662051156,-0.0826630329188881,4.02593000645838,-0.0170944333568863,0.0394700090616508,0.0170944333568863,-0.0484741662051156,0.0826630329188881
"281","FEB23_169","ES298","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-3.220338983,"Percentage change","Richness",3,NA,NA,"all","PhosAddition-Boreal","no nutrient addition","nutrient addition(phosphorus)",26.27,0.572073941604013,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,73.4876822128923,-79.9283601788923,0.931700079144249,-0.997166733630708,39.1367455081083,-0.0327333272432296,0.330287044181447,0.0327333272432296,-0.931700079144249,0.997166733630708
"282","FEB23_169","ES299","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-2.033898305,"Percentage change","Richness",38,NA,NA,"all","PhosAddition-Temperate","no nutrient addition","nutrient addition(phosphorus)",6.44,0.33257741774986,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,8.83098460519993,-12.8987812151999,0.0704720255875772,-0.111569362040623,5.54330760724486,-0.0205486682265227,0.0539511813433815,0.0205486682265227,-0.0704720255875772,0.111569362040623
"283","FEB23_169","ES300","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-1.355932203,"Percentage change","Richness",54,NA,NA,"all","PhosAddition-Subtropical","no nutrient addition","nutrient addition(phosphorus)",8.31,0.503908695934385,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,12.5559737240028,-15.2678381300028,0.101147565493648,-0.128451743822399,7.09791118724631,-0.0136520891643754,0.0685732878883624,0.0136520891643754,-0.101147565493648,0.128451743822399
"284","FEB23_169","ES301","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-2.881355932,"Percentage change","Richness",76,NA,NA,"all","PhosAddition-OtherFertilizer","no nutrient addition","nutrient addition(phosphorus)",5.93,0.42856043036856,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,6.9946165318028,-12.7573283958028,0.052634246797814,-0.111107887163677,5.03876146112388,-0.0292368201829313,0.0491592528204435,0.0292368201829313,-0.052634246797814,0.111107887163677
"285","FEB23_169","ES302","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",0.508474576,"Percentage change","Richness",19,NA,NA,"all","PhosAddition-P2-O5","no nutrient addition","nutrient addition(phosphorus)",8.47,0.314980239278792,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,15.1959933240505,-14.1790441720506,0.130377765446481,-0.120234041255956,7.49363201431151,0.00507186209526224,0.0722614227488692,-0.00507186209526224,-0.130377765446481,0.120234041255956
"286","FEB23_169","ES303","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-22.19512195,"Percentage change","Richness",64,NA,NA,"all","NP_Addition-Overall","no nutrient addition","nutrient addition(nitrogen+phosphorus)",13.9,0.895130364977875,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,1.0095689317247,-45.3998128317247,-0.064174479396423,-0.437757634399247,11.8391280008799,-0.250966056897835,0.111891295622234,0.250966056897835,0.064174479396423,0.437757634399247
"287","FEB23_169","ES304","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-4.146341463,"Percentage change","Richness",6,NA,NA,"all","NP_Addition-Boreal","no nutrient addition","nutrient addition(nitrogen+phosphorus)",21.95,0.498430590377085,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,40.0839703316598,-48.3766532576598,0.367681419766491,-0.452376515416025,22.5664856095203,-0.0423475478247666,0.203483436436339,0.0423475478247666,-0.367681419766491,0.452376515416025
"288","FEB23_169","ES305","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-22.92682927,"Percentage change","Richness",38,NA,NA,"all","NP_Addition-Temperate","no nutrient addition","nutrient addition(nitrogen+phosphorus)",19.02,0.934643167097775,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,9.16169137472092,-55.0153499147209,-0.00461925767878657,-0.5162106345884,16.3716942064903,-0.260414946133593,0.151619142816758,0.260414946133593,0.00461925767878657,0.5162106345884
"289","FEB23_169","ES306","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-31.70731707,"Percentage change","Richness",20,NA,NA,"all","NP_Addition-Subtropical","no nutrient addition","nutrient addition(nitrogen+phosphorus)",25.37,0.903257545614931,"95% confidence interval","fertilized vs non-fertilized","","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,12.1607823582971,-75.5754164982971,-0.0321267742048065,-0.730608338760544,22.3816833817843,-0.381367556482675,0.20197452731846,0.381367556482675,0.0321267742048065,0.730608338760544
"290","FEB23_502","ES307","Multiple global changes drive grassland productivity and stability: A meta-analysis","Suetal2022",2022,"http://dx.doi.org/10.1111/1365-2745.13983",-2.125251077,"Percentage change","SR",142,-17.91,-5.67,"plants","nutrients on grasslands","no nutrient addition","nutrient addition(nitrogen)",NA,0.36639185188287,"95% confidence interval","fertilized vs non-fertilized","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.029427073191874,-0.0723902671171987,3.12244897959184,-0.0214815969626623,0.0307469211931906,0.0214815969626623,-0.029427073191874,0.0723902671171987
"291","FEB23_502","ES308","Multiple global changes drive grassland productivity and stability: A meta-analysis","Suetal2022",2022,"http://dx.doi.org/10.1111/1365-2745.13983",-2.769608094,"Percentage change","SR",5,-19.1,6.87,"plants","nutrients on grasslands","no nutrient addition","nutrient addition(phosphorus)",NA,0.143438885734317,"95% confidence interval","fertilized vs non-fertilized","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.108666474077163,-0.164840173005089,6.625,-0.0280868494639629,0.0641478198237517,0.0280868494639629,-0.108666474077163,0.164840173005089
"292","FEB23_502","ES309","Multiple global changes drive grassland productivity and stability: A meta-analysis","Suetal2022",2022,"http://dx.doi.org/10.1111/1365-2745.13983",-1.96398293,"Percentage change","SR",42,-23.28,-4.78,"plants","nutrients on grasslands","no nutrient addition","nutrient addition(nitrogen+phosphorus)",NA,0.298853454013469,"95% confidence interval","fertilized vs non-fertilized","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.0577691324237621,-0.0974396398525931,4.71938775510204,-0.0198352537144155,0.0461140891020203,0.0198352537144155,-0.0577691324237621,0.0974396398525931
"293","FEB23_502","ES310","Multiple global changes drive grassland productivity and stability: A meta-analysis","Suetal2022",2022,"http://dx.doi.org/10.1111/1365-2745.13983",-3.73468899,"Percentage change","SR",24,-3.58,8.36,"plants","nutrients on grasslands","no nutrient addition","nutrient addition(water)",NA,0.146991490182055,"95% confidence interval","water vs no water","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.0133617292746092,-0.0894860293601706,3.04591836734694,-0.0380621500427807,0.0300045122897797,0.0380621500427807,-0.0133617292746092,0.0894860293601706
"294","FEB23_502","ES311","Multiple global changes drive grassland productivity and stability: A meta-analysis","Suetal2022",2022,"http://dx.doi.org/10.1111/1365-2745.13983",-2.723088078,"Percentage change","SR",12,-14.63,1.49,"plants","nutrients on grasslands","no nutrient addition","less water",NA,0.139601247863646,"95% confidence interval","water vs no water (inverse)","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.0447645843587771,-0.0999816093526868,4.11224489795918,-0.0276085124969549,0.0402994090166419,0.0276085124969549,-0.0447645843587771,0.0999816093526868
"295","FEB23_502","ES312","Multiple global changes drive grassland productivity and stability: A meta-analysis","Suetal2022",2022,"http://dx.doi.org/10.1111/1365-2745.13983",-3.73468899,"Percentage change","SR",3,-12.24,17.01,"plants","grasslands","no nutrient addition","eCO2",NA,0.124646416077919,"95% confidence interval","global change simulation","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.172073566530777,-0.248197866616338,7.46173469387755,-0.0380621500427807,0.0719646418761089,0.0380621500427807,-0.172073566530777,0.248197866616338
